,time,vehicle_id,x,y,v_x,v_y,a_x,a_y,heading_angle
0,0.01,car.rightforward1,224.513924214849,-8.0,22.22,0.0,0.0,0.0,90.0
1,0.02,car.rightforward1,224.73602208969692,-8.0,22.210004997501247,0.0,-0.9995002498751404,0.0,90.0
2,0.03,car.rightforward1,224.95802001549873,-8.0,22.200009995002496,0.0,-0.9995002498751404,0.0,90.0
3,0.04,car.rightforward1,225.17991799225445,-8.0,22.190014992503745,0.0,-0.9995002498751404,0.0,90.0
4,0.05,car.rightforward1,225.401716019964,-8.0,22.180019990004993,0.0,-0.9995002498751404,0.0,90.0
5,0.06,car.rightforward1,225.6234140986274,-8.0,22.170024987506242,0.0,-0.9995002498751404,0.0,90.0
6,0.07,car.rightforward1,225.84501222824468,-8.0,22.16002998500749,0.0,-0.9995002498751404,0.0,90.0
7,0.08,car.rightforward1,226.06651040881582,-8.0,22.15003498250874,0.0,-0.9995002498751404,0.0,90.0
8,0.09,car.rightforward1,226.28790864034085,-8.0,22.140039980009988,0.0,-0.9995002498751404,0.0,90.0
9,0.1,car.rightforward1,226.50920692281971,-8.0,22.130044977511236,0.0,-0.9995002498751404,0.0,90.0
10,0.11,car.rightforward1,226.73040525625248,-8.0,22.120049975012485,0.0,-0.9995002498751404,0.0,90.0
11,0.12,car.rightforward1,226.95150364063915,-8.0,22.110054972513733,0.0,-0.9995002498751404,0.0,90.0
12,0.13,car.rightforward1,227.17250207597965,-8.0,22.100059970014982,0.0,-0.9995002498751404,0.0,90.0
13,0.14,car.rightforward1,227.393400562274,-8.0,22.09006496751623,0.0,-0.9995002498751404,0.0,90.0
14,0.15,car.rightforward1,227.61419909952224,-8.0,22.08006996501748,0.0,-0.9995002498751404,0.0,90.0
15,0.16,car.rightforward1,227.83489768772432,-8.0,22.070074962518728,0.0,-0.9995002498751404,0.0,90.0
16,0.17,car.rightforward1,228.0554963268803,-8.0,22.060079960019976,0.0,-0.9995002498751404,0.0,90.0
17,0.18,car.rightforward1,228.27599501699018,-8.0,22.050084957521225,0.0,-0.9995002498751404,0.0,90.0
18,0.19,car.rightforward1,228.49639375805384,-8.0,22.040089955022474,0.0,-0.9995002498751404,0.0,90.0
19,0.2,car.rightforward1,228.71669255007146,-8.0,22.030094952523722,0.0,-0.9995002498751404,0.0,90.0
20,0.21,car.rightforward1,228.93689139304286,-8.0,22.02009995002497,0.0,-0.9995002498751404,0.0,90.0
21,0.22,car.rightforward1,229.1569902869682,-8.0,22.01010494752622,0.0,-0.9995002498751404,0.0,90.0
22,0.23,car.rightforward1,229.3769892318474,-8.0,22.000109945027468,0.0,-0.9995002498751404,0.0,90.0
23,0.24,car.rightforward1,229.59688822768044,-8.0,21.990114942528717,0.0,-0.9995002498751404,0.0,90.0
24,0.25,car.rightforward1,229.81668727446737,-8.0,21.980119940029965,0.0,-0.9995002498751404,0.0,90.0
25,0.26,car.rightforward1,230.03638637220814,-8.0,21.970124937531214,0.0,-0.9995002498751404,0.0,90.0
26,0.27,car.rightforward1,230.2559855209028,-8.0,21.960129935032462,0.0,-0.9995002498751404,0.0,90.0
27,0.28,car.rightforward1,230.47548472055132,-8.0,21.95013493253371,0.0,-0.9995002498751404,0.0,90.0
28,0.29,car.rightforward1,230.69488397115373,-8.0,21.94013993003496,0.0,-0.9995002498751404,0.0,90.0
29,0.3,car.rightforward1,230.91418327270998,-8.0,21.930144927536208,0.0,-0.9995002498751404,0.0,90.0
30,0.31,car.rightforward1,231.13338262522012,-8.0,21.920149925037457,0.0,-0.9995002498751404,0.0,90.0
31,0.32,car.rightforward1,231.3524820286841,-8.0,21.910154922538705,0.0,-0.9995002498751404,0.0,90.0
32,0.33,car.rightforward1,231.571481483102,-8.0,21.900159920039954,0.0,-0.9995002498751404,0.0,90.0
33,0.34,car.rightforward1,231.79038098847371,-8.0,21.890164917541203,0.0,-0.9995002498751404,0.0,90.0
34,0.35,car.rightforward1,232.00918054479934,-8.0,21.88016991504245,0.0,-0.9995002498751404,0.0,90.0
35,0.36,car.rightforward1,232.22788015207885,-8.0,21.8701749125437,0.0,-0.9995002498751404,0.0,90.0
36,0.37,car.rightforward1,232.44647981031216,-8.0,21.86017991004495,0.0,-0.9995002498751404,0.0,90.0
37,0.38,car.rightforward1,232.6649795194994,-8.0,21.850184907546197,0.0,-0.9995002498751404,0.0,90.0
38,0.39,car.rightforward1,232.88337927964045,-8.0,21.840189905047446,0.0,-0.9995002498751404,0.0,90.0
39,0.4,car.rightforward1,233.1016790907354,-8.0,21.830194902548694,0.0,-0.9995002498751404,0.0,90.0
40,0.41,car.rightforward1,233.31987895278422,-8.0,21.820199900049943,0.0,-0.9995002498751404,0.0,90.0
41,0.42,car.rightforward1,233.53797886578695,-8.0,21.81020489755119,0.0,-0.9995002498751404,0.0,90.0
42,0.43,car.rightforward1,233.75597882974347,-8.0,21.80020989505244,0.0,-0.9995002498751404,0.0,90.0
43,0.44,car.rightforward1,233.97387884465394,-8.0,21.79021489255369,0.0,-0.9995002498751404,0.0,90.0
44,0.45,car.rightforward1,234.1916789105182,-8.0,21.780219890054937,0.0,-0.9995002498751404,0.0,90.0
