,time,vehicle_id,x,y,v_x,v_y,a_x,a_y,heading_angle
92,0.93,car.rightforward2,275.62374553772526,-8.0,22.22,0.0,0.0,0.0,90.0
93,0.94,car.rightforward2,275.84594336161933,-8.0,22.22,0.0,0.0,0.0,90.0
94,0.95,car.rightforward2,276.0681411855134,-8.0,22.22,0.0,0.0,0.0,90.0
95,0.96,car.rightforward2,276.29033900940743,-8.0,22.22,0.0,0.0,0.0,90.0
96,0.97,car.rightforward2,276.5125368333015,-8.0,22.22,0.0,0.0,0.0,90.0
97,0.98,car.rightforward2,276.7347346571956,-8.0,22.22,0.0,0.0,0.0,90.0
98,0.99,car.rightforward2,276.9569324810896,-8.0,22.22,0.0,0.0,0.0,90.0
99,1.0,car.rightforward2,277.1791303049837,-8.0,22.22,0.0,0.0,0.0,90.0
100,1.01,car.rightforward2,277.40132812887776,-8.0,22.22,0.0,0.0,0.0,90.0
101,1.02,car.rightforward2,277.62352595277184,-8.0,22.22,0.0,0.0,0.0,90.0
102,1.03,car.rightforward2,277.84572377666586,-8.0,22.22,0.0,0.0,0.0,90.0
103,1.04,car.rightforward2,278.06792160055994,-8.0,22.22,0.0,0.0,0.0,90.0
104,1.05,car.rightforward2,278.290119424454,-8.0,22.22,0.0,0.0,0.0,90.0
105,1.06,car.rightforward2,278.51231724834804,-8.0,22.22,0.0,0.0,0.0,90.0
106,1.07,car.rightforward2,278.7345150722421,-8.0,22.22,0.0,0.0,0.0,90.0
107,1.08,car.rightforward2,278.9567128961362,-8.0,22.22,0.0,0.0,0.0,90.0
108,1.09,car.rightforward2,279.1789107200302,-8.0,22.22,0.0,0.0,0.0,90.0
109,1.1,car.rightforward2,279.4011085439243,-8.0,22.22,0.0,0.0,0.0,90.0
110,1.11,car.rightforward2,279.6233063678184,-8.0,22.22,0.0,0.0,0.0,90.0
111,1.12,car.rightforward2,279.84550419171245,-8.0,22.22,0.0,0.0,0.0,90.0
112,1.13,car.rightforward2,280.06770201560647,-8.0,22.22,0.0,0.0,0.0,90.0
113,1.14,car.rightforward2,280.28989983950055,-8.0,22.22,0.0,0.0,0.0,90.0
114,1.15,car.rightforward2,280.5120976633946,-8.0,22.22,0.0,0.0,0.0,90.0
115,1.16,car.rightforward2,280.73429548728865,-8.0,22.22,0.0,0.0,0.0,90.0
116,1.17,car.rightforward2,280.9564933111827,-8.0,22.22,0.0,0.0,0.0,90.0
117,1.18,car.rightforward2,281.1786911350768,-8.0,22.22,0.0,0.0,0.0,90.0
118,1.19,car.rightforward2,281.4008889589708,-8.0,22.22,0.0,0.0,0.0,90.0
119,1.2,car.rightforward2,281.6230867828649,-8.0,22.22,0.0,0.0,0.0,90.0
120,1.21,car.rightforward2,281.845284606759,-8.0,22.22,0.0,0.0,0.0,90.0
121,1.22,car.rightforward2,282.067482430653,-8.0,22.22,0.0,0.0,0.0,90.0
122,1.23,car.rightforward2,282.2896802545471,-8.0,22.22,0.0,0.0,0.0,90.0
123,1.24,car.rightforward2,282.51187807844116,-8.0,22.22,0.0,0.0,0.0,90.0
124,1.25,car.rightforward2,282.73407590233523,-8.0,22.22,0.0,0.0,0.0,90.0
125,1.26,car.rightforward2,282.95627372622926,-8.0,22.22,0.0,0.0,0.0,90.0
126,1.27,car.rightforward2,283.17847155012333,-8.0,22.22,0.0,0.0,0.0,90.0
