,time,vehicle_id,x,y,v_x,v_y,a_x,a_y,heading_angle
78,0.79,car.rightrear1,167.44554797169252,-8.0,22.559784045644594,0.0,0.2618867627511179,0.0,90.0
79,0.8,car.rightrear1,167.6711693259399,-8.0,22.56235638818128,0.0,0.2572342536684147,0.0,90.0
80,0.81,car.rightrear1,167.89681593798957,-8.0,22.564882193150726,0.0,0.25258049694478757,0.0,90.0
81,0.82,car.rightrear1,168.122487342363,-8.0,22.56736144980244,0.0,0.24792566517142234,0.0,90.0
82,0.83,car.rightrear1,168.34818307349107,-8.0,22.56979414909466,0.0,0.2432699292217677,0.0,90.0
83,0.84,car.rightrear1,168.5739026657313,-8.0,22.572180283677273,0.0,0.23861345826148295,0.0,90.0
84,0.85,car.rightrear1,168.79964565338437,-8.0,22.574519847874882,0.0,0.23395641976087234,0.0,90.0
85,0.86,car.rightrear1,169.02541157071084,-8.0,22.576812837669966,0.0,0.22929897950838551,0.0,90.0
86,0.87,car.rightrear1,169.25119995194748,-8.0,22.579059250686168,0.0,0.2246413016202098,0.0,90.0
87,0.88,car.rightrear1,169.47701033132353,-8.0,22.581259086171713,0.0,0.219983548554481,0.0,90.0
88,0.89,car.rightrear1,169.70284224307682,-8.0,22.58341234498292,0.0,0.2153258811208758,0.0,90.0
89,0.9,car.rightrear1,169.92869522146958,-8.0,22.585519029567866,0.0,0.21066845849446736,0.0,90.0
90,0.91,car.rightrear1,170.1545688008045,-8.0,22.587579143950123,0.0,0.2060114382256728,0.0,90.0
91,0.92,car.rightrear1,170.38046251543977,-8.0,22.589592693712646,0.0,0.20135497625233256,0.0,90.0
92,0.93,car.rightrear1,170.60637589980513,-8.0,22.591559685981768,0.0,0.1966992269121448,0.0,90.0
93,0.94,car.rightrear1,170.83230848841674,-8.0,22.593480129411294,0.0,0.19204434295261308,0.0,90.0
94,0.95,car.rightrear1,171.0582598158923,-8.0,22.59535403416673,0.0,0.18739047554348076,0.0,90.0
95,0.96,car.rightrear1,171.2842294169664,-8.0,22.597181411909602,0.0,0.18273777428738924,0.0,90.0
96,0.97,car.rightrear1,171.5102168265048,-8.0,22.598962275781926,0.0,0.1780863872323124,0.0,90.0
97,0.98,car.rightrear1,171.7362215795194,-8.0,22.600696640390737,0.0,0.17343646088114895,0.0,90.0
98,0.99,car.rightrear1,171.96224321118274,-8.0,22.60238452179277,0.0,0.16878814020344635,0.0,90.0
99,1.0,car.rightrear1,172.1882812568422,-8.0,22.604025937479246,0.0,0.16414156864748009,0.0,90.0
100,1.01,car.rightrear1,172.41433525203428,-8.0,22.605620906360734,0.0,0.15949688814878016,0.0,90.0
101,1.02,car.rightrear1,172.6404047324986,-8.0,22.607169448752174,0.0,0.15485423914398666,0.0,90.0
102,1.03,car.rightrear1,172.86648923419187,-8.0,22.608671586357975,0.0,0.15021376058008684,0.0,90.0
103,1.04,car.rightrear1,173.09258829330156,-8.0,22.61012734225722,0.0,0.1455755899243627,0.0,90.0
104,1.05,car.rightrear1,173.31870144625955,-8.0,22.61153674088899,0.0,0.14093986317718077,0.0,90.0
105,1.06,car.rightrear1,173.54482822975552,-8.0,22.612899808037806,0.0,0.1363067148815844,0.0,90.0
106,1.07,car.rightrear1,173.7709681807504,-8.0,22.61421657081914,0.0,0.13167627813324145,0.0,90.0
107,1.08,car.rightrear1,173.99712083648927,-8.0,22.61548705766506,0.0,0.12704868459216812,0.0,90.0
108,1.09,car.rightrear1,174.2232857345147,-8.0,22.61671129830998,0.0,0.12242406449196608,0.0,90.0
109,1.1,car.rightrear1,174.4494624126794,-8.0,22.617889323776502,0.0,0.11780254665225698,0.0,90.0
110,1.11,car.rightrear1,174.67565040915912,-8.0,22.619021166361367,0.0,0.11318425848649838,0.0,90.0
111,1.12,car.rightrear1,174.90184926246513,-8.0,22.6201068596215,0.0,0.10856932601335245,0.0,90.0
112,1.13,car.rightrear1,175.1280585114567,-8.0,22.621146438360178,0.0,0.10395787386769939,0.0,90.0
113,1.14,car.rightrear1,175.35427769535352,-8.0,22.62213993861328,0.0,0.09935002531022974,0.0,90.0
114,1.15,car.rightrear1,175.58050635374775,-8.0,22.62308739763564,0.0,0.0947459022359709,0.0,90.0
115,1.16,car.rightrear1,175.80674402661623,-8.0,22.623988853887514,0.0,0.09014562518743219,0.0,90.0
116,1.17,car.rightrear1,176.03299025433228,-8.0,22.624844347021128,0.0,0.08554931336135496,0.0,90.0
117,1.18,car.rightrear1,176.25924457767746,-8.0,22.625653917867343,0.0,0.08095708462150242,0.0,90.0
118,1.19,car.rightrear1,176.48550653785344,-8.0,22.626417608422404,0.0,0.07636905550612028,0.0,90.0
119,1.2,car.rightrear1,176.71177567649323,-8.0,22.627135461834794,0.0,0.0717853412389502,0.0,90.0
120,1.21,car.rightrear1,176.9380515356728,-8.0,22.62780752239218,0.0,0.0672060557388221,0.0,90.0
121,1.22,car.rightrear1,177.16433365792216,-8.0,22.628433835508474,0.0,0.06263131162924651,0.0,90.0
122,1.23,car.rightrear1,177.3906215862367,-8.0,22.629014447710958,0.0,0.05806122024836213,0.0,90.0
123,1.24,car.rightrear1,177.61691486408802,-8.0,22.629549406627532,0.0,0.05349589165746238,0.0,90.0
124,1.25,car.rightrear1,177.84321303543484,-8.0,22.63003876097405,0.0,0.04893543465165351,0.0,90.0
125,1.26,car.rightrear1,178.06951564473388,-8.0,22.630482560541733,0.0,0.044379956768381135,0.0,90.0
126,1.27,car.rightrear1,178.2958222369504,-8.0,22.63088085618471,0.0,0.0398295642977331,0.0,90.0
127,1.28,car.rightrear1,178.52213235756855,-8.0,22.631233699807616,0.0,0.035284362290610716,0.0,90.0
128,1.29,car.rightrear1,178.74844555260205,-8.0,22.631541144353314,0.0,0.030744454569742174,0.0,90.0
129,1.3,car.rightrear1,178.97476136860428,-8.0,22.631803243790674,0.0,0.026209943736077435,0.0,90.0
130,1.31,car.rightrear1,179.20107935267836,-8.0,22.63202005310249,0.0,0.02168093118157799,0.0,90.0
131,1.32,car.rightrear1,179.42739905248737,-8.0,22.632191628273443,0.0,0.01715751709525648,0.0,90.0
132,1.33,car.rightrear1,179.65372001626403,-8.0,22.632318026278174,0.0,0.012639800473124296,0.0,90.0
133,1.34,car.rightrear1,179.88004179282066,-8.0,22.632399305069455,0.0,0.00812787912813917,0.0,90.0
134,1.35,car.rightrear1,180.1063639315587,-8.0,22.632435523566432,0.0,0.00362184969766588,0.0,90.0
135,1.36,car.rightrear1,180.33268598247838,-8.0,22.63242674164297,0.0,-0.0008781923462208852,0.0,90.0
136,1.37,car.rightrear1,180.55900749618803,-8.0,22.63237302011608,0.0,-0.005372152688920551,0.0,90.0
