,time,vehicle_id,x,y,v_x,v_y,a_x,a_y,heading_angle
0,0.01,car.leftforward0,207.02162838706704,-1.6,22.22,0.0,0.0,0.0,90.0
1,0.02,car.leftforward0,207.24372626191501,-1.6,22.210004997501247,0.0,-0.9995002498751404,0.0,90.0
2,0.03,car.leftforward0,207.4657241877168,-1.6,22.200009995002496,0.0,-0.9995002498751404,0.0,90.0
3,0.04,car.leftforward0,207.6876221644725,-1.6,22.190014992503745,0.0,-0.9995002498751404,0.0,90.0
4,0.05,car.leftforward0,207.90942019218204,-1.6,22.180019990004993,0.0,-0.9995002498751404,0.0,90.0
5,0.06,car.leftforward0,208.13111827084543,-1.6,22.170024987506242,0.0,-0.9995002498751404,0.0,90.0
6,0.07,car.leftforward0,208.35271640046273,-1.6,22.16002998500749,0.0,-0.9995002498751404,0.0,90.0
7,0.08,car.leftforward0,208.57421458103389,-1.6,22.15003498250874,0.0,-0.9995002498751404,0.0,90.0
8,0.09,car.leftforward0,208.79561281255891,-1.6,22.140039980009988,0.0,-0.9995002498751404,0.0,90.0
9,0.1,car.leftforward0,209.0169110950378,-1.6,22.130044977511236,0.0,-0.9995002498751404,0.0,90.0
10,0.11,car.leftforward0,209.23810942847058,-1.6,22.120049975012485,0.0,-0.9995002498751404,0.0,90.0
11,0.12,car.leftforward0,209.4592078128572,-1.6,22.110054972513733,0.0,-0.9995002498751404,0.0,90.0
12,0.13,car.leftforward0,209.6802062481977,-1.6,22.100059970014982,0.0,-0.9995002498751404,0.0,90.0
13,0.14,car.leftforward0,209.90110473449207,-1.6,22.09006496751623,0.0,-0.9995002498751404,0.0,90.0
14,0.15,car.leftforward0,210.12190327174028,-1.6,22.08006996501748,0.0,-0.9995002498751404,0.0,90.0
15,0.16,car.leftforward0,210.3426018599424,-1.6,22.070074962518728,0.0,-0.9995002498751404,0.0,90.0
16,0.17,car.leftforward0,210.56320049909834,-1.6,22.060079960019976,0.0,-0.9995002498751404,0.0,90.0
17,0.18,car.leftforward0,210.78369918920822,-1.6,22.050084957521225,0.0,-0.9995002498751404,0.0,90.0
18,0.19,car.leftforward0,211.00409793027194,-1.6,22.040089955022474,0.0,-0.9995002498751404,0.0,90.0
19,0.2,car.leftforward0,211.2243967222895,-1.6,22.030094952523722,0.0,-0.9995002498751404,0.0,90.0
20,0.21,car.leftforward0,211.44459556526095,-1.6,22.02009995002497,0.0,-0.9995002498751404,0.0,90.0
21,0.22,car.leftforward0,211.66469445918625,-1.6,22.01010494752622,0.0,-0.9995002498751404,0.0,90.0
22,0.23,car.leftforward0,211.88469340406544,-1.6,22.000109945027468,0.0,-0.9995002498751404,0.0,90.0
23,0.24,car.leftforward0,212.10459239989848,-1.6,21.990114942528717,0.0,-0.9995002498751404,0.0,90.0
24,0.25,car.leftforward0,212.3243914466854,-1.6,21.980119940029965,0.0,-0.9995002498751404,0.0,90.0
25,0.26,car.leftforward0,212.5440905444262,-1.6,21.970124937531214,0.0,-0.9995002498751404,0.0,90.0
26,0.27,car.leftforward0,212.76368969312085,-1.6,21.960129935032462,0.0,-0.9995002498751404,0.0,90.0
27,0.28,car.leftforward0,212.98318889276942,-1.6,21.95013493253371,0.0,-0.9995002498751404,0.0,90.0
28,0.29,car.leftforward0,213.2025881433718,-1.6,21.94013993003496,0.0,-0.9995002498751404,0.0,90.0
29,0.3,car.leftforward0,213.42188744492807,-1.6,21.930144927536208,0.0,-0.9995002498751404,0.0,90.0
30,0.31,car.leftforward0,213.64108679743822,-1.6,21.920149925037457,0.0,-0.9995002498751404,0.0,90.0
31,0.32,car.leftforward0,213.8601862009022,-1.6,21.910154922538705,0.0,-0.9995002498751404,0.0,90.0
