,vehicle_id,time,input acceleration,desire acceleration
5898,car.leftforward1,5.37,0.014831580466236893,0.014831580466236893
5899,car.leftforward2,5.37,0.0,0.0
5900,car.leftrear0,5.37,-0.7200052818595057,-0.7200052818595057
5901,car.leftrear1,5.37,-1.0,-1.0
5902,car.rightforward0,5.37,-0.027367132647153625,-0.027367132647153625
5903,car.rightforward1,5.37,0.531196585966003,0.531196585966003
5904,car.rightforward2,5.37,0.0,0.0
5905,car.rightrear0,5.37,0.08458330827364158,0.08458330827364158
5906,car.rightrear1,5.37,-0.5519233075571706,-0.5519233075571706
5907,car.forward,5.38,0.0,0.0
5908,car.leftforward0,5.38,0.46494353243051045,0.46494353243051045
5909,car.leftforward1,5.38,0.014813223006152045,0.014813223006152045
5910,car.leftforward2,5.38,0.0,0.0
5911,car.leftrear0,5.38,-0.7226754978002148,-0.7226754978002148
5912,car.leftrear1,5.38,-1.0,-1.0
5913,car.rightforward0,5.38,-0.02371902521233374,-0.02371902521233374
5914,car.rightforward1,5.38,0.5319955599200492,0.5319955599200492
5915,car.rightforward2,5.38,0.0,0.0
5916,car.rightrear0,5.38,0.08639999559217393,0.08639999559217393
5917,car.rightrear1,5.38,-0.5492930210823033,-0.5492930210823033
5918,car.forward,5.39,0.0,0.0
5919,car.leftforward0,5.39,0.4653208251956513,0.4653208251956513
5920,car.leftforward1,5.39,0.014794725390098934,0.014794725390098934
5921,car.leftforward2,5.39,0.0,0.0
5922,car.leftrear0,5.39,-0.7253285719663581,-0.7253285719663581
5923,car.leftrear1,5.39,-1.0,-1.0
5924,car.rightforward0,5.39,-0.02008591500934323,-0.02008591500934323
5925,car.rightforward1,5.39,0.5327771113955286,0.5327771113955286
5926,car.rightforward2,5.39,0.0,0.0
5927,car.rightrear0,5.39,0.0881973789387942,0.0881973789387942
5928,car.rightrear1,5.39,-0.5466534590723003,-0.5466534590723003
5929,car.forward,5.4,0.0,0.0
5930,car.leftforward0,5.4,0.46568582743004305,0.46568582743004305
5931,car.leftforward1,5.4,0.014776089178560523,0.014776089178560523
5932,car.leftforward2,5.4,0.0,0.0
5933,car.leftrear0,5.4,-0.7279645969552395,-0.7279645969552395
5934,car.leftrear1,5.4,-1.0,-1.0
5935,car.rightforward0,5.4,-0.016467838204089702,-0.016467838204089702
5936,car.rightforward1,5.4,0.5335413727862806,0.5335413727862806
5937,car.rightforward2,5.4,0.0,0.0
5938,car.rightrear0,5.4,0.08997566492923359,0.08997566492923359
5939,car.rightrear1,5.4,-0.5440047672740953,-0.5440047672740953
5940,car.forward,5.41,0.0,0.0
5941,car.leftforward0,5.41,0.46603863528918077,0.46603863528918077
5942,car.leftforward1,5.41,0.014757315921562507,0.014757315921562507
5943,car.leftforward2,5.41,0.0,0.0
5944,car.leftrear0,5.41,-0.7305836649182855,-0.7305836649182855
5945,car.leftrear1,5.41,-1.0,-1.0
5946,car.rightforward0,5.41,-0.0128648298904592,-0.0128648298904592
5947,car.rightforward1,5.41,0.5342884757069886,0.5342884757069886
5948,car.rightforward2,5.41,0.0,0.0
5949,car.rightrear0,5.41,0.09173505887475364,0.09173505887475364
5950,car.rightrear1,5.41,-0.5413470908887297,-0.5413470908887297
5951,car.forward,5.42,0.0,0.0
5952,car.leftforward0,5.42,0.4663793443593143,0.4663793443593143
5953,car.leftforward1,5.42,0.014738407158689699,0.014738407158689699
5954,car.leftforward2,5.42,0.0,0.0
5955,car.leftrear0,5.42,-0.7331858675630081,-0.7331858675630081
5956,car.leftrear1,5.42,-1.0,-1.0
5957,car.rightforward0,5.42,-0.00927692410086893,-0.00927692410086893
5958,car.rightforward1,5.42,0.5350185509971741,0.5350185509971741
5959,car.rightforward2,5.42,0.0,0.0
5960,car.rightrear0,5.42,0.09347576477917063,0.09347576477917063
5961,car.rightrear1,5.42,-0.5386805745676069,-0.5386805745676069
5962,car.forward,5.43,0.0,0.0
5963,car.leftforward0,5.43,0.4667080496603606,0.4667080496603606
5964,car.leftforward1,5.43,0.014719364419142521,0.014719364419142521
5965,car.leftforward2,5.43,0.0,0.0
5966,car.leftrear0,5.43,-0.7357712961549212,-0.7357712961549212
5967,car.leftrear1,5.43,-1.0,-1.0
5968,car.rightforward0,5.43,-0.00570415381670504,-0.00570415381670504
5969,car.rightforward1,5.43,0.5357317287251486,0.5357317287251486
5970,car.rightforward2,5.43,0.0,0.0
5971,car.rightrear0,5.43,0.09519798533610024,0.09519798533610024
5972,car.rightrear1,5.43,-0.5360053624088079,-0.5360053624088079
5973,car.forward,5.44,0.0,0.0
5974,car.leftforward0,5.44,0.46702484564877067,0.46702484564877067
5975,car.leftforward1,5.44,0.014700189221818503,0.014700189221818503
5976,car.leftforward2,5.44,0.0,0.0
5977,car.leftrear0,5.44,-0.7383367831145455,-0.7383367831145455
5978,car.leftrear1,5.44,-1.0,-1.0
5979,car.rightforward0,5.44,-0.0021465509787447073,-0.0021465509787447073
5980,car.rightforward1,5.44,0.5364281381919918,0.5364281381919918
5981,car.rightforward2,5.44,0.0,0.0
5982,car.rightrear0,5.44,0.09690192192640379,0.09690192192640379
5983,car.rightrear1,5.44,-0.5333215979534692,-0.5333215979534692
5984,car.forward,5.45,0.0,0.0
5985,car.leftforward0,5.45,0.4673298262204437,0.4673298262204437
5986,car.leftforward1,5.45,0.014680883075366497,0.014680883075366497
5987,car.leftforward2,5.45,0.0,0.0
5988,car.leftrear0,5.45,-0.7408823263424754,-0.7408823263424754
5989,car.leftrear1,5.45,-1.0,-1.0
5990,car.rightforward0,5.45,0.0013958535025581642,0.0013958535025581642
5991,car.rightforward1,5.45,0.5371079079354684,0.5371079079354684
5992,car.rightforward2,5.45,0.0,0.0
5993,car.rightrear0,5.45,0.09858777461583768,0.09858777461583768
5994,car.rightrear1,5.45,-0.5306294241822804,-0.5306294241822804
5995,car.forward,5.46,0.0,0.0
5996,car.leftforward0,5.46,0.4676230847135874,0.4676230847135874
5997,car.leftforward1,5.46,0.014661447478219711,0.014661447478219711
5998,car.leftforward2,5.46,0.0,0.0
5999,car.leftrear0,5.46,-0.7434080360887492,-0.7434080360887492
6000,car.leftrear1,5.46,-1.0,-1.0
6001,car.rightforward0,5.46,0.004923029736828774,0.004923029736828774
6002,car.rightforward1,5.46,0.5377711657339372,0.5377711657339372
6003,car.rightforward2,5.46,0.0,0.0
6004,car.rightrear0,5.46,0.10025574215291067,0.10025574215291067
6005,car.rightrear1,5.46,-0.527928983512027,-0.527928983512027
6006,car.forward,5.47,0.0,0.0
6007,car.leftforward0,5.47,0.46790471391157196,0.46790471391157196
6008,car.leftforward1,5.47,0.01464188391868326,0.01464188391868326
6009,car.leftforward2,5.47,0.0,0.0
6010,car.leftrear0,5.47,-0.7459140220673748,-0.7459140220673748
6011,car.leftrear1,5.47,-1.0,-1.0
6012,car.rightforward0,5.47,0.00843494884361888,0.00843494884361888
6013,car.rightforward1,5.47,0.5384180386102662,0.5384180386102662
6014,car.rightforward2,5.47,0.0,0.0
6015,car.rightrear0,5.47,0.10190602196694609,0.10190602196694609
6016,car.rightrear1,5.47,-0.5252204177922383,-0.5252204177922383
6017,car.forward,5.48,0.0,0.0
6018,car.leftforward0,5.48,0.4681748060457911,0.4681748060457911
6019,car.leftforward1,5.48,0.014622193874964922,0.014622193874964922
6020,car.leftforward2,5.48,0.0,0.0
6021,car.leftrear0,5.48,-0.748400393458689,-0.748400393458689
6022,car.leftrear1,5.48,-1.0,-1.0
6023,car.rightforward0,5.48,0.011931582942294655,0.011931582942294655
6024,car.rightforward1,5.48,0.5390486528357024,0.5390486528357024
6025,car.rightforward2,5.48,0.0,0.0
6026,car.rightrear0,5.48,0.10353881016634814,0.10353881016634814
6027,car.rightrear1,5.48,-0.5225038683018847,-0.5225038683018847
6028,car.forward,5.49,0.0,0.0
6029,car.leftforward0,5.49,0.46843345279847726,0.46843345279847726
6030,car.leftforward1,5.49,0.014602378815251345,0.014602378815251345
6031,car.leftforward2,5.49,0.0,0.0
6032,car.leftrear0,5.49,-0.7508672589117001,-0.7508672589117001
6033,car.leftrear1,5.49,-1.0,-1.0
6034,car.rightforward0,5.49,0.015412905142075495,0.015412905142075495
6035,car.rightforward1,5.49,0.5396631339337263,0.5396631339337263
6036,car.rightforward2,5.49,0.0,0.0
6037,car.rightrear0,5.49,0.10515430153703642,0.10515430153703642
6038,car.rightrear1,5.49,-0.5197794757461993,-0.5197794757461993
6039,car.forward,5.5,0.0,0.0
6040,car.leftforward0,5.5,0.46868074530553727,0.46868074530553727
6041,car.leftforward1,5.5,0.014582440197741065,0.014582440197741065
6042,car.leftforward2,5.5,0.0,0.0
6043,car.leftrear0,5.5,-0.7533147265464105,-0.7533147265464105
6044,car.leftrear1,5.5,-1.0,-1.0
6045,car.rightforward0,5.5,0.018878889532047957,0.018878889532047957
6046,car.rightforward1,5.5,0.5402616066839125,0.5402616066839125
6047,car.rightforward2,5.5,0.0,0.0
6048,car.rightrear0,5.5,0.10675268954111439,0.10675268954111439
6049,car.rightrear1,5.5,-0.5170473802535236,-0.5170473802535236
6050,car.forward,5.51,0.0,0.0
6051,car.leftforward0,5.51,0.46891677415932653,0.46891677415932653
6052,car.leftforward1,5.51,0.014562379470738126,0.014562379470738126
6053,car.leftforward2,5.51,0.0,0.0
6054,car.leftrear0,5.51,-0.7557429039561899,-0.7557429039561899
6055,car.leftrear1,5.51,-1.0,-1.0
6056,car.rightforward0,5.51,0.022329511171327684,0.022329511171327684
6057,car.rightforward1,5.51,0.5408441951257426,0.5408441951257426
6058,car.rightforward2,5.51,0.0,0.0
6059,car.rightrear0,5.51,0.10833416631567894,0.10833416631567894
6060,car.rightrear1,5.51,-0.5143077213722632,-0.5143077213722632
6061,car.forward,5.52,0.0,0.0
6062,car.leftforward0,5.52,0.4691416294114841,0.4691416294114841
6063,car.leftforward1,5.52,0.01454219807266241,0.01454219807266241
6064,car.leftforward2,5.52,0.0,0.0
6065,car.leftrear0,5.52,-0.7581518982100441,-0.7581518982100441
6066,car.leftrear1,5.52,-1.0,-1.0
6067,car.rightforward0,5.52,0.02576474607926986,0.02576474607926986
6068,car.rightforward1,5.52,0.5414110225624162,0.5414110225624162
6069,car.rightforward2,5.52,0.0,0.0
6070,car.rightrear0,5.52,0.10989892267184764,0.10989892267184764
6071,car.rightrear1,5.52,-0.5115606380679152,-0.5115606380679152
6072,car.forward,5.53,0.0,0.0
6073,car.leftforward0,5.53,0.4693554005756988,0.4693554005756988
6074,car.leftforward1,5.53,0.014521897432122795,0.014521897432122795
6075,car.leftforward2,5.53,0.0,0.0
6076,car.leftrear0,5.53,-0.7605418158549783,-0.7605418158549783
6077,car.leftrear1,5.53,-1.0,-1.0
6078,car.rightforward0,5.53,0.02918457122573681,0.02918457122573681
6079,car.rightforward1,5.53,0.5419622115646494,0.5419622115646494
6080,car.rightforward2,5.53,0.0,0.0
6081,car.rightrear0,5.53,0.11144714809395606,0.11144714809395606
6082,car.rightrear1,5.53,-0.5088062687201521,-0.5088062687201521
6083,car.forward,5.54,0.0,0.0
6084,car.leftforward0,5.54,0.4695581766304604,0.4695581766304604
6085,car.leftforward1,5.54,0.014501478967990342,0.014501478967990342
6086,car.leftforward2,5.54,0.0,0.0
6087,car.leftrear0,5.54,-0.7629127629182658,-0.7629127629182658
6088,car.leftrear1,5.54,-1.0,-1.0
6089,car.rightforward0,5.54,0.0325889645214735,0.0325889645214735
6090,car.rightforward1,5.54,0.5424978839744248,0.5424978839744248
6091,car.rightforward2,5.54,0.0,0.0
6092,car.rightrear0,5.54,0.11297903073892446,0.11297903073892446
6093,car.rightrear1,5.54,-0.5060447511199953,-0.5060447511199953
6094,car.forward,5.55,0.0,0.0
6095,car.leftforward0,5.55,0.46975004602182113,0.46975004602182113
6096,car.leftforward1,5.55,0.014480944089434365,0.014480944089434365
6097,car.leftforward2,5.55,0.0,0.0
6098,car.leftrear0,5.55,-0.7652648449097509,-0.7652648449097509
6099,car.leftrear1,5.55,-1.0,-1.0
6100,car.rightforward0,5.55,0.03597790480851337,0.03597790480851337
6101,car.rightforward1,5.55,0.5430181609087756,0.5430181609087756
6102,car.rightforward2,5.55,0.0,0.0
6103,car.rightrear0,5.55,0.11449475743582394,0.11449475743582394
6104,car.rightrear1,5.55,-0.5032762224670578,-0.5032762224670578
6105,car.forward,5.56,0.0,0.0
6106,car.leftforward0,5.56,0.46993109666615074,0.46993109666615074
6107,car.leftforward1,5.56,0.014460294195972875,0.014460294195972875
6108,car.leftforward2,5.56,0.0,0.0
6109,car.leftrear0,5.56,-0.7675981668241413,-0.7675981668241413
6110,car.leftrear1,5.56,-1.0,-1.0
6111,car.rightforward0,5.56,0.03935137185068456,0.03935137185068456
6112,car.rightforward1,5.56,0.5435231627635071,0.5435231627635071
6113,car.rightforward2,5.56,0.0,0.0
6114,car.rightrear0,5.56,0.11599451368559355,0.11599451368559355
6115,car.rightrear1,5.56,-0.500500819366864,-0.500500819366864
6116,car.forward,5.57,0.0,0.0
6117,car.leftforward0,5.57,0.4701014159528678,0.4701014159528678
6118,car.leftforward1,5.57,0.014439530677528366,0.014439530677528366
6119,car.leftforward2,5.57,0.0,0.0
6120,car.leftrear0,5.57,-0.7699128331432705,-0.7699128331432705
6121,car.leftrear1,5.57,-1.0,-1.0
6122,car.rightforward0,5.57,0.04270934632418673,0.04270934632418673
6123,car.rightforward1,5.57,0.5440130092169166,0.5440130092169166
6124,car.rightforward2,5.57,0.0,0.0
6125,car.rightrear0,5.57,0.11747848366093239,0.11747848366093239
6126,car.rightrear1,5.57,-0.4977186778282377,-0.4977186778282377
6127,car.forward,5.58,0.0,0.0
6128,car.leftforward0,5.58,0.47026109074712497,0.47026109074712497
6129,car.leftforward1,5.58,0.014418654914500985,0.014418654914500985
6130,car.leftforward2,5.58,0.0,0.0
6131,car.leftrear0,5.58,-0.7722089478383827,-0.7722089478383827
6132,car.leftrear1,5.58,-1.0,-1.0
6133,car.rightforward0,5.58,0.046051809808215785,0.046051809808215785
6134,car.rightforward1,5.58,0.5444878192335068,0.5444878192335068
6135,car.rightforward2,5.58,0.0,0.0
6136,car.rightrear0,5.58,0.11894685020634377,0.11894685020634377
6137,car.rightrear1,5.58,-0.4949299332607434,-0.4949299332607434
6138,car.forward,5.59,0.0,0.0
6139,car.leftforward0,5.59,0.4704102073925365,0.4704102073925365
6140,car.leftforward1,5.59,0.014397668277804594,0.014397668277804594
6141,car.leftforward2,5.59,0.0,0.0
6142,car.leftrear0,5.59,-0.7744866143723717,-0.7744866143723717
6143,car.leftrear1,5.59,-1.0,-1.0
6144,car.rightforward0,5.59,0.04937874477566949,0.04937874477566949
6145,car.rightforward1,5.59,0.5449477110676624,0.5449477110676624
6146,car.rightforward2,5.59,0.0,0.0
6147,car.rightrear0,5.59,0.12039979483836727,0.12039979483836727
6148,car.rightrear1,5.59,-0.4921347204722103,-0.4921347204722103
6149,car.forward,5.6,0.0,0.0
6150,car.leftforward0,5.6,0.47054885171388294,0.47054885171388294
6151,car.leftforward1,5.6,0.01437657212890819,0.01437657212890819
6152,car.leftforward2,5.6,0.0,0.0
6153,car.leftrear0,5.6,-0.7767459357020342,-0.7767459357020342
6154,car.leftrear1,5.6,-1.0,-1.0
6155,car.rightforward0,5.6,0.05269013458394109,0.05269013458394109
6156,car.rightforward1,5.6,0.5453928022673245,0.5453928022673245
6157,car.rightforward2,5.6,0.0,0.0
6158,car.rightrear0,5.6,0.12183749774596575,0.12183749774596575
6159,car.rightrear1,5.6,-0.489333173666355,-0.489333173666355
6160,car.forward,5.61,0.0,0.0
6161,car.leftforward0,5.61,0.470677109019777,0.470677109019777
6162,car.leftforward1,5.61,0.01435536781991207,0.01435536781991207
6163,car.leftforward2,5.61,0.0,0.0
6164,car.leftrear0,5.61,-0.7789870142803184,-0.7789870142803184
6165,car.leftrear1,5.61,-1.0,-1.0
6166,car.rightforward0,5.61,0.055985963465750105,0.055985963465750105
6167,car.rightforward1,5.61,0.5458232096776414,0.5458232096776414
6168,car.rightforward2,5.61,0.0,0.0
6169,car.rightrear0,5.61,0.12326013779104361,0.12326013779104361
6170,car.rightrear1,5.61,-0.4865254264404141,-0.4865254264404141
6171,car.forward,5.62,0.0,0.0
6172,car.leftforward0,5.62,0.4707950641053056,0.4707950641053056
6173,car.leftforward1,5.62,0.014334056693600595,0.014334056693600595
6174,car.leftforward2,5.62,0.0,0.0
6175,car.leftrear0,5.62,-0.7812099520585419,-0.7812099520585419
6176,car.leftrear1,5.62,-1.0,-1.0
6177,car.rightforward0,5.62,0.05926621652007036,0.05926621652007036
6178,car.rightforward1,5.62,0.546239049444599,0.546239049444599
6179,car.rightforward2,5.62,0.0,0.0
6180,car.rightrear0,5.62,0.12466789250915289,0.12466789250915289
6181,car.rightrear1,5.62,-0.48371161178288696,-0.48371161178288696
6182,car.forward,5.63,0.0,0.0
6183,car.leftforward0,5.63,0.4709028012547243,0.4709028012547243
6184,car.leftforward1,5.63,0.014312640083472238,0.014312640083472238
6185,car.leftforward2,5.63,0.0,0.0
6186,car.leftrear0,5.63,-0.7834148504886218,-0.7834148504886218
6187,car.leftrear1,5.63,-1.0,-1.0
6188,car.rightforward0,5.63,0.06253087970311436,0.06253087970311436
6189,car.rightforward1,5.63,0.5466404370186417,0.5466404370186417
6190,car.rightforward2,5.63,0.0,0.0
6191,car.rightrear0,5.63,0.12606093811032593,0.12606093811032593
6192,car.rightrear1,5.63,-0.48089186207134527,-0.48089186207134527
6193,car.forward,5.64,0.0,0.0
6194,car.leftforward0,5.64,0.4710004042440923,0.4710004042440923
6195,car.leftforward1,5.64,0.014291119313801379,0.014291119313801379
6196,car.leftforward2,5.64,0.0,0.0
6197,car.leftrear0,5.64,-0.7856018105252862,-0.7856018105252862
6198,car.leftrear1,5.64,-1.0,-1.0
6199,car.rightforward0,5.64,0.06577993981936155,0.06577993981936155
6200,car.rightforward1,5.64,0.5470274871582823,0.5470274871582823
6201,car.rightforward2,5.64,0.0,0.0
6202,car.rightrear0,5.64,0.12743944948007613,0.12743944948007613
6203,car.rightrear1,5.64,-0.4780663090702725,-0.4780663090702725
6204,car.forward,5.65,0.0,0.0
6205,car.leftforward0,5.65,0.4710879563438737,0.4710879563438737
6206,car.leftforward1,5.65,0.014269495699705453,0.014269495699705453
6207,car.leftforward2,5.65,0.0,0.0
6208,car.leftrear0,5.65,-0.7877709326282778,-0.7877709326282778
6209,car.leftrear1,5.65,-1.0,-1.0
6210,car.rightforward0,5.65,0.06901338451270574,0.06901338451270574
6211,car.rightforward1,5.65,0.5474003139336752,0.5474003139336752
6212,car.rightforward2,5.65,0.0,0.0
6213,car.rightrear0,5.65,0.1288036001805033,0.1288036001805033
6214,car.rightrear1,5.65,-0.47523508392900704,-0.47523508392900704
6215,car.forward,5.66,0.0,0.0
6216,car.leftforward0,5.66,0.4711655403215884,0.4711655403215884
6217,car.leftforward1,5.66,0.01424777054718333,0.01424777054718333
6218,car.leftforward2,5.66,0.0,0.0
6219,car.leftrear0,5.66,-0.7899223167645486,-0.7899223167645486
6220,car.leftrear1,5.66,-1.0,-1.0
6221,car.rightforward0,5.66,0.07223120225762471,0.07223120225762471
6222,car.rightforward1,5.66,0.547759030730185,0.547759030730185
6223,car.rightforward2,5.66,0.0,0.0
6224,car.rightrear0,5.66,0.13015356245161325,0.13015356245161325
6225,car.rightrear1,5.66,-0.47239831717973413,-0.47239831717973413
6226,car.forward,5.67,0.0,0.0
6227,car.leftforward0,5.67,0.47123323844437803,0.47123323844437803
6228,car.leftforward1,5.67,0.014225945153177117,0.014225945153177117
6229,car.leftforward2,5.67,0.0,0.0
6230,car.leftrear0,5.67,-0.7920560624104429,-0.7920560624104429
6231,car.leftrear1,5.67,-1.0,-1.0
6232,car.rightforward0,5.67,0.07543338235042327,0.07543338235042327
6233,car.rightforward1,5.67,0.548103750251951,0.548103750251951
6234,car.rightforward2,5.67,0.0,0.0
6235,car.rightrear0,5.67,0.13148950721269048,0.13148950721269048
6236,car.rightrear1,5.67,-0.4695561387355349,-0.4695561387355349
6237,car.forward,5.68,0.0,0.0
6238,car.leftforward0,5.68,0.471291132481664,0.471291132481664
6239,car.leftforward1,5.68,0.014204020805587796,0.014204020805587796
6240,car.leftforward2,5.68,0.0,0.0
6241,car.leftrear0,5.68,-0.7941722685538739,-0.7941722685538739
6242,car.leftrear1,5.68,-1.0,-1.0
6243,car.rightforward0,5.68,0.07861991490058014,0.07861991490058014
6244,car.rightforward1,5.68,0.5484345845254015,0.5484345845254015
6245,car.rightforward2,5.68,0.0,0.0
6246,car.rightrear0,5.68,0.1328116040638787,0.1328116040638787
6247,car.rightrear1,5.68,-0.466708677888511,-0.466708677888511
6248,car.forward,5.69,0.0,0.0
6249,car.leftforward0,5.69,0.4713393037076654,0.4713393037076654
6250,car.leftforward1,5.69,0.014181998783370453,0.014181998783370453
6251,car.leftforward2,5.69,0.0,0.0
6252,car.leftrear0,5.69,-0.796271033696504,-0.796271033696504
6253,car.leftrear1,5.69,-1.0,-1.0
6254,car.rightforward0,5.69,0.08179079082209595,0.08179079082209595
6255,car.rightforward1,5.69,0.5487516449027832,0.5487516449027832
6256,car.rightforward2,5.69,0.0,0.0
6257,car.rightrear0,5.69,0.13412002128787415,0.13412002128787415
6258,car.rightrear1,5.69,-0.4638560633079748,-0.4638560633079748
6259,car.forward,5.7,0.0,0.0
6260,car.leftforward0,5.7,0.47137783290398105,0.47137783290398105
6261,car.leftforward1,5.7,0.014159880356579353,0.014159880356579353
6262,car.leftforward2,5.7,0.0,0.0
6263,car.leftrear0,5.7,-0.7983524558558898,-0.7983524558558898
6264,car.leftrear1,5.7,-1.0,-1.0
6265,car.rightforward0,5.7,0.08494600182496725,0.08494600182496725
6266,car.rightforward1,5.7,0.5490550420656664,0.5490550420656664
6267,car.rightforward2,5.7,0.0,0.0
6268,car.rightrear0,5.7,0.1354149258517121,0.1354149258517121
6269,car.rightrear1,5.7,-0.4609984230386741,-0.4609984230386741
6270,car.forward,5.71,0.0,0.0
6271,car.leftforward0,5.71,0.47140680036219074,0.47140680036219074
6272,car.leftforward1,5.71,0.014137666786379906,0.014137666786379906
6273,car.leftforward2,5.71,0.0,0.0
6274,car.leftrear0,5.71,-0.8004166325676554,-0.8004166325676554
6275,car.leftrear1,5.71,-1.0,-1.0
6276,car.rightforward0,5.71,0.08808554040669545,0.08808554040669545
6277,car.rightforward1,5.71,0.5493448860284225,0.5493448860284225
6278,car.rightforward2,5.71,0.0,0.0
6279,car.rightrear0,5.71,0.13669648340874874,0.13669648340874874
6280,car.rightrear1,5.71,-0.4581358844991289,-0.4581358844991289
6281,car.forward,5.72,0.0,0.0
6282,car.leftforward0,5.72,0.4714262858863498,0.4714262858863498
6283,car.leftforward1,5.72,0.014115359325136186,0.014115359325136186
6284,car.leftforward2,5.72,0.0,0.0
6285,car.leftrear0,5.72,-0.8024636608875996,-0.8024636608875996
6286,car.leftrear1,5.72,-1.0,-1.0
6287,car.rightforward0,5.72,0.0912093998438454,0.0912093998438454
6288,car.rightforward1,5.72,0.549621286141702,0.549621286141702
6289,car.rightforward2,5.72,0.0,0.0
6290,car.rightrear0,5.72,0.13796485830071825,0.13796485830071825
6291,car.rightrear1,5.72,-0.45526857447995905,-0.45526857447995905
6292,car.forward,5.73,0.0,0.0
6293,car.leftforward0,5.73,0.4714363687955512,0.4714363687955512
6294,car.leftforward1,5.73,0.014092959216449326,0.014092959216449326
6295,car.leftforward2,5.73,0.0,0.0
6296,car.leftrear0,5.73,-0.8044936373938627,-0.8044936373938627
6297,car.leftrear1,5.73,-1.0,-1.0
6298,car.rightforward0,5.73,0.09431757418371658,0.09431757418371658
6299,car.rightforward1,5.73,0.5498843510958715,0.5498843510958715
6300,car.rightforward2,5.73,0.0,0.0
6301,car.rightrear0,5.73,0.1392202135599243,0.1392202135599243
6302,car.rightrear1,5.73,-0.4523966191423287,-0.4523966191423287
6303,car.forward,5.74,0.0,0.0
6304,car.leftforward0,5.74,0.47143712792642734,0.47143712792642734
6305,car.leftforward1,5.74,0.014070467695207256,0.014070467695207256
6306,car.leftforward2,5.74,0.0,0.0
6307,car.leftrear0,5.74,-0.8065066581890414,-0.8065066581890414
6308,car.leftrear1,5.74,-1.0,-1.0
6309,car.rightforward0,5.74,0.09741005823601989,0.09741005823601989
6310,car.rightforward1,5.74,0.5501341889244737,0.5501341889244737
6311,car.rightforward2,5.74,0.0,0.0
6312,car.rightrear0,5.74,0.14046271091158058,0.14046271091158058
6313,car.rightrear1,5.74,-0.4495201440164358,-0.4495201440164358
6314,car.forward,5.75,0.0,0.0
6315,car.leftforward0,5.75,0.4714286416356781,0.4714286416356781
6316,car.leftforward1,5.75,0.01404788598763744,0.01404788598763744
6317,car.leftforward2,5.75,0.0,0.0
6318,car.leftrear0,5.75,-0.8085028189022934,-0.8085028189022934
6319,car.leftrear1,5.75,-1.0,-1.0
6320,car.rightforward0,5.75,0.10048684756466031,0.10048684756466031
6321,car.rightforward1,5.75,0.5503709070076304,0.5503709070076304
6322,car.rightforward2,5.75,0.0,0.0
6323,car.rightrear0,5.75,0.14169251077621747,0.14169251077621747
6324,car.rightrear1,5.75,-0.4466392740000346,-0.4466392740000346
6325,car.forward,5.76,0.0,0.0
6326,car.leftforward0,5.76,0.4714109878025723,0.4714109878025723
6327,car.leftforward1,5.76,0.014025215311345283,0.014025215311345283
6328,car.leftforward2,5.76,0.0,0.0
6329,car.leftrear0,5.76,-0.8104822146914648,-0.8104822146914648
6330,car.leftrear1,5.76,-1.0,-1.0
6331,car.rightforward0,5.76,0.10354793847957122,0.10354793847957122
6332,car.rightforward1,5.76,0.5505946120754475,0.5505946120754475
6333,car.rightforward2,5.76,0.0,0.0
6334,car.rightrear0,5.76,0.14290977227227764,0.14290977227227764
6335,car.rightrear1,5.76,-0.44375413335706015,-0.44375413335706015
6336,car.forward,5.77,0.0,0.0
6337,car.leftforward0,5.77,0.47138424383141353,0.47138424383141353
6338,car.leftforward1,5.77,0.014002456875366852,0.014002456875366852
6339,car.leftforward2,5.77,0.0,0.0
6340,car.leftrear0,5.77,-0.8124449402451871,-0.8124449402451871
6341,car.leftrear1,5.77,-1.0,-1.0
6342,car.rightforward0,5.77,0.10659332802860247,0.10659332802860247
6343,car.rightforward1,5.77,0.5508054102114124,0.5508054102114124
6344,car.rightforward2,5.77,0.0,0.0
6345,car.rightrear0,5.77,0.14411465321873584,0.14411465321873584
6346,car.rightrear1,5.77,-0.44086484571626305,-0.44086484571626305
6347,car.forward,5.78,0.0,0.0
6348,car.leftforward0,5.78,0.47134848665402185,0.47134848665402185
6349,car.leftforward1,5.78,0.01397961188023835,0.01397961188023835
6350,car.leftforward2,5.78,0.0,0.0
6351,car.leftrear0,5.78,-0.814391089784958,-0.814391089784958
6352,car.leftrear1,5.78,-1.0,-1.0
6353,car.rightforward0,5.78,0.10962301398946808,0.10962301398946808
6354,car.rightforward1,5.78,0.5510034068557568,0.5510034068557568
6355,car.rightforward2,5.78,0.0,0.0
6356,car.rightrear0,5.78,0.14530731013791764,0.14530731013791764
6357,car.rightrear1,5.78,-0.43797153406993017,-0.43797153406993017
6358,car.forward,5.79,0.0,0.0
6359,car.leftforward0,5.79,0.47130379273221523,0.47130379273221523
6360,car.leftforward1,5.79,0.013956681518011743,0.013956681518011743
6361,car.leftforward2,5.79,0.0,0.0
6362,car.leftrear0,5.79,-0.8163207570672276,-0.8163207570672276
6363,car.leftrear1,5.79,-1.0,-1.0
6364,car.rightforward0,5.79,0.11263699486176398,0.11263699486176398
6365,car.rightforward1,5.79,0.5511887068088386,0.5511887068088386
6366,car.rightforward2,5.79,0.0,0.0
6367,car.rightrear0,5.79,0.14648789825835484,0.14648789825835484
6368,car.rightrear1,5.79,-0.4350743207726582,-0.4350743207726582
6369,car.forward,5.8,0.0,0.0
