,time,vehicle_id,x,y,v_x,v_y,a_x,a_y,heading_angle
105,1.06,car.leftforward2,297.8840691336152,-1.6,22.22,0.0,0.0,0.0,90.0
106,1.07,car.leftforward2,298.10626695750926,-1.6,22.22,0.0,0.0,0.0,90.0
107,1.08,car.leftforward2,298.32846478140334,-1.6,22.22,0.0,0.0,0.0,90.0
108,1.09,car.leftforward2,298.5506626052974,-1.6,22.22,0.0,0.0,0.0,90.0
109,1.1,car.leftforward2,298.77286042919144,-1.6,22.22,0.0,0.0,0.0,90.0
110,1.11,car.leftforward2,298.9950582530855,-1.6,22.22,0.0,0.0,0.0,90.0
111,1.12,car.leftforward2,299.2172560769796,-1.6,22.22,0.0,0.0,0.0,90.0
112,1.13,car.leftforward2,299.4394539008736,-1.6,22.22,0.0,0.0,0.0,90.0
113,1.14,car.leftforward2,299.6616517247677,-1.6,22.22,0.0,0.0,0.0,90.0
114,1.15,car.leftforward2,299.8838495486618,-1.6,22.22,0.0,0.0,0.0,90.0
115,1.16,car.leftforward2,300.1060473725558,-1.6,22.22,0.0,0.0,0.0,90.0
116,1.17,car.leftforward2,300.32824519644987,-1.6,22.22,0.0,0.0,0.0,90.0
117,1.18,car.leftforward2,300.55044302034395,-1.6,22.22,0.0,0.0,0.0,90.0
118,1.19,car.leftforward2,300.772640844238,-1.6,22.22,0.0,0.0,0.0,90.0
119,1.2,car.leftforward2,300.99483866813205,-1.6,22.22,0.0,0.0,0.0,90.0
120,1.21,car.leftforward2,301.2170364920261,-1.6,22.22,0.0,0.0,0.0,90.0
121,1.22,car.leftforward2,301.4392343159202,-1.6,22.22,0.0,0.0,0.0,90.0
122,1.23,car.leftforward2,301.6614321398142,-1.6,22.22,0.0,0.0,0.0,90.0
123,1.24,car.leftforward2,301.8836299637083,-1.6,22.22,0.0,0.0,0.0,90.0
124,1.25,car.leftforward2,302.1058277876024,-1.6,22.22,0.0,0.0,0.0,90.0
125,1.26,car.leftforward2,302.3280256114964,-1.6,22.22,0.0,0.0,0.0,90.0
126,1.27,car.leftforward2,302.5502234353905,-1.6,22.22,0.0,0.0,0.0,90.0
127,1.28,car.leftforward2,302.77242125928456,-1.6,22.22,0.0,0.0,0.0,90.0
128,1.29,car.leftforward2,302.99461908317863,-1.6,22.22,0.0,0.0,0.0,90.0
129,1.3,car.leftforward2,303.21681690707265,-1.6,22.22,0.0,0.0,0.0,90.0
130,1.31,car.leftforward2,303.43901473096673,-1.6,22.22,0.0,0.0,0.0,90.0
131,1.32,car.leftforward2,303.6612125548608,-1.6,22.22,0.0,0.0,0.0,90.0
132,1.33,car.leftforward2,303.88341037875483,-1.6,22.22,0.0,0.0,0.0,90.0
133,1.34,car.leftforward2,304.1056082026489,-1.6,22.22,0.0,0.0,0.0,90.0
134,1.35,car.leftforward2,304.327806026543,-1.6,22.22,0.0,0.0,0.0,90.0
135,1.36,car.leftforward2,304.550003850437,-1.6,22.22,0.0,0.0,0.0,90.0
136,1.37,car.leftforward2,304.7722016743311,-1.6,22.22,0.0,0.0,0.0,90.0
137,1.38,car.leftforward2,304.99439949822516,-1.6,22.22,0.0,0.0,0.0,90.0
138,1.39,car.leftforward2,305.2165973221192,-1.6,22.22,0.0,0.0,0.0,90.0
139,1.4,car.leftforward2,305.43879514601326,-1.6,22.22,0.0,0.0,0.0,90.0
140,1.41,car.leftforward2,305.66099296990734,-1.6,22.22,0.0,0.0,0.0,90.0
141,1.42,car.leftforward2,305.8831907938014,-1.6,22.22,0.0,0.0,0.0,90.0
142,1.43,car.leftforward2,306.10538861769544,-1.6,22.22,0.0,0.0,0.0,90.0
143,1.44,car.leftforward2,306.3275864415895,-1.6,22.22,0.0,0.0,0.0,90.0
144,1.45,car.leftforward2,306.5497842654836,-1.6,22.22,0.0,0.0,0.0,90.0
145,1.46,car.leftforward2,306.7719820893776,-1.6,22.22,0.0,0.0,0.0,90.0
146,1.47,car.leftforward2,306.9941799132717,-1.6,22.22,0.0,0.0,0.0,90.0
147,1.48,car.leftforward2,307.21637773716577,-1.6,22.22,0.0,0.0,0.0,90.0
148,1.49,car.leftforward2,307.4385755610598,-1.6,22.22,0.0,0.0,0.0,90.0
149,1.5,car.leftforward2,307.66077338495387,-1.6,22.22,0.0,0.0,0.0,90.0
150,1.51,car.leftforward2,307.88297120884795,-1.6,22.22,0.0,0.0,0.0,90.0
151,1.52,car.leftforward2,308.105169032742,-1.6,22.22,0.0,0.0,0.0,90.0
152,1.53,car.leftforward2,308.32736685663605,-1.6,22.22,0.0,0.0,0.0,90.0
153,1.54,car.leftforward2,308.5495646805301,-1.6,22.22,0.0,0.0,0.0,90.0
154,1.55,car.leftforward2,308.7717625044242,-1.6,22.22,0.0,0.0,0.0,90.0
155,1.56,car.leftforward2,308.9939603283182,-1.6,22.22,0.0,0.0,0.0,90.0
156,1.57,car.leftforward2,309.2161581522123,-1.6,22.22,0.0,0.0,0.0,90.0
